payload,label,source
"SELECT option_value FROM wp_options WHERE option_name  =  'zcf_captcha_settings' LIMIT 1",0,"SQLiV3"
"SELECT t.*, tt.* FROM wp_terms AS t INNER JOIN wp_term_taxonomy AS tt ON t.term_id  =  tt.term_id WHERE tt.taxonomy IN  ( 'property_label' )  ORDER BY t.name ASC",0,"SQLiV3"
"SELECT term_id, meta_key, meta_value FROM wp_termmeta WHERE term_id IN  ( 2691,2767,2874 )  ORDER BY meta_id ASC",0,"SQLiV3"
"SELECT option_value FROM wp_options WHERE option_name  =  '_houzez_property_label_2691' LIMIT 1",0,"SQLiV3"
"SELECT option_value FROM wp_options WHERE option_name  =  '_houzez_property_label_2767' LIMIT 1",0,"SQLiV3"
"SELECT option_value FROM wp_options WHERE option_name  =  '_houzez_property_label_2874' LIMIT 1",0,"SQLiV3"
"SELECT t.*, tt.* FROM wp_terms AS t INNER JOIN wp_term_taxonomy AS tt ON t.term_id  =  tt.term_id WHERE tt.taxonomy IN  ( 'property_status' )  ORDER BY t.name ASC",0,"SQLiV3"
"SELECT term_id, meta_key, meta_value FROM wp_termmeta WHERE term_id IN  ( 2710,3175,3142,3021,3141,3139,2676,3086,3140,3088 )  ORDER BY meta_id ASC",0,"SQLiV3"
"SELECT option_value FROM wp_options WHERE option_name  =  '_houzez_property_status_2710' LIMIT 1",0,"SQLiV3"
"SELECT option_value FROM wp_options WHERE option_name  =  '_houzez_property_status_3175' LIMIT 1",0,"SQLiV3"
"SELECT option_value FROM wp_options WHERE option_name  =  '_houzez_property_status_3142' LIMIT 1",0,"SQLiV3"
"SELECT option_value FROM wp_options WHERE option_name  =  '_houzez_property_status_3021' LIMIT 1",0,"SQLiV3"
"SELECT option_value FROM wp_options WHERE option_name  =  '_houzez_property_status_3141' LIMIT 1",0,"SQLiV3"
"SELECT option_value FROM wp_options WHERE option_name  =  '_houzez_property_status_3139' LIMIT 1",0,"SQLiV3"
"SELECT option_value FROM wp_options WHERE option_name  =  '_houzez_property_status_3086' LIMIT 1",0,"SQLiV3"
"SELECT option_value FROM wp_options WHERE option_name  =  '_houzez_property_status_3140' LIMIT 1",0,"SQLiV3"
"SELECT option_value FROM wp_options WHERE option_name  =  '_houzez_property_status_3088' LIMIT 1",0,"SQLiV3"
"SELECT t.*, tt.* FROM wp_terms AS t INNER JOIN wp_term_taxonomy AS tt ON t.term_id  =  tt.term_id WHERE tt.taxonomy IN  ( 'property_type' )  ORDER BY t.name ASC",0,"SQLiV3"
"SELECT term_id, meta_key, meta_value FROM wp_termmeta WHERE term_id IN  ( 2712,3146,3152,2720,3078,2766,2679 )  ORDER BY meta_id ASC",0,"SQLiV3"
"SELECT option_value FROM wp_options WHERE option_name  =  '_houzez_property_type_2712' LIMIT 1",0,"SQLiV3"
"SELECT option_value FROM wp_options WHERE option_name  =  '_houzez_property_type_3146' LIMIT 1",0,"SQLiV3"
"SELECT option_value FROM wp_options WHERE option_name  =  '_houzez_property_type_3152' LIMIT 1",0,"SQLiV3"
"SELECT option_value FROM wp_options WHERE option_name  =  '_houzez_property_type_2720' LIMIT 1",0,"SQLiV3"
"SELECT option_value FROM wp_options WHERE option_name  =  '_houzez_property_type_3078' LIMIT 1",0,"SQLiV3"
"SELECT option_value FROM wp_options WHERE option_name  =  '_houzez_property_type_2766' LIMIT 1",0,"SQLiV3"
"SELECT option_value FROM wp_options WHERE option_name  =  '_houzez_property_type_2679' LIMIT 1",0,"SQLiV3"
"SELECT option_value FROM wp_options WHERE option_name  =  'auto_update_redux_google_fonts' LIMIT 1",0,"SQLiV3"
"SELECT option_value FROM wp_options WHERE option_name  =  'kc-fonts' LIMIT 1",0,"SQLiV3"
"SELECT option_value FROM wp_options WHERE option_name  =  'wpassetcleanup_bulk_unload' LIMIT 1",0,"SQLiV3"
"SELECT option_value FROM wp_options WHERE option_name  =  'https_migration_required' LIMIT 1",0,"SQLiV3"
"SELECT * FROM wp_posts WHERE  ( post_type  =  'page' AND post_status  =  'publish' )  AND post_parent  =  27990 ORDER BY wp_posts.post_title ASC LIMIT 0,1",0,"SQLiV3"
"SELECT t.*, tt.* FROM wp_terms AS t INNER JOIN wp_term_taxonomy AS tt ON t.term_id  =  tt.term_id WHERE t.term_id  =  715",0,"SQLiV3"
"SELECT tr.object_id FROM wp_term_relationships AS tr INNER JOIN wp_term_taxonomy AS tt ON tr.term_taxonomy_id  =  tt.term_taxonomy_id WHERE tt.taxonomy IN  ( 'nav_menu' )  AND tt.term_id IN  ( '715' )  ORDER BY tr.object_id ASC",0,"SQLiV3"
"SELECT wp_posts.* FROM wp_posts WHERE 1 = 1 AND wp_posts.ID IN  ( 28561,30220,30322,30380,30384,30387,30390,80777,80779,80780,80782,228217,262315,262317,290065,291072,299804,299806,299807,299808,320706,367678,367679,367680,367681,367682,367683,367684,367685,367686 )  AND wp_posts.post_type  =  'nav_menu_item' AND   (  (  wp_posts.post_status  =  'publish'  )  )   ORDER BY wp_posts.menu_order ASC",0,"SQLiV3"
"SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN  ( 367678,299806,299807,367679,299808,80777,30322,80782,28561,262315,299804,30387,228217,367680,367681,367682,367683,367684,367685,367686,30220,262317,30380,80779,30384,30390,80780,290065,291072,320706 )  ORDER BY meta_id ASC",0,"SQLiV3"
"SELECT wp_posts.* FROM wp_posts WHERE 1 = 1 AND wp_posts.ID IN  ( 367676,11514,11451,181,28557,262312,299801,4982,416,69244,179,28565,185,287,195,289969,290914 )  AND wp_posts.post_type  =  'page' AND   (  (  wp_posts.post_status  =  'publish'  )  )   ORDER BY wp_posts.post_date DESC",0,"SQLiV3"
"SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN  ( 28341 )  ORDER BY meta_id ASC",0,"SQLiV3"
"SELECT * FROM wp_posts WHERE ID  =  348492 LIMIT 1",0,"SQLiV3"
"SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN  ( 348492 )  ORDER BY meta_id ASC",0,"SQLiV3"
"SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN  ( 28313 )  ORDER BY meta_id ASC",0,"SQLiV3"
"SELECT * FROM wp_posts WHERE ID  =  55211 LIMIT 1",0,"SQLiV3"
"SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN  ( 55211 )  ORDER BY meta_id ASC",0,"SQLiV3"
"SELECT option_value FROM wp_options WHERE option_name  =  '_options_footer_logo' LIMIT 1",0,"SQLiV3"
"SELECT wp_posts.ID FROM wp_posts WHERE 1 = 1 AND wp_posts.post_type  =  'acf-field' AND   (  (  wp_posts.post_status  =  'publish'  )  )   AND wp_posts.post_name  =  'field_5f6c87dd67714' ORDER BY wp_posts.menu_order ASC, wp_posts.post_title ASC LIMIT 0, 1",0,"SQLiV3"
"SELECT wp_posts.* FROM wp_posts WHERE ID IN  ( 367652 )",0,"SQLiV3"
"SELECT option_value FROM wp_options WHERE option_name  =  'options_footer_logo' LIMIT 1",0,"SQLiV3"
"SELECT * FROM wp_posts WHERE ID  =  28072 LIMIT 1",0,"SQLiV3"
"SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN  ( 28072 )  ORDER BY meta_id ASC",0,"SQLiV3"
"SELECT option_value FROM wp_options WHERE option_name  =  '_options_location_address' LIMIT 1",0,"SQLiV3"
"SELECT wp_posts.ID FROM wp_posts WHERE 1 = 1 AND wp_posts.post_type  =  'acf-field' AND   (  (  wp_posts.post_status  =  'publish'  )  )   AND wp_posts.post_name  =  'field_5f6c839e379ee' ORDER BY wp_posts.menu_order ASC, wp_posts.post_title ASC LIMIT 0, 1",0,"SQLiV3"
"SELECT wp_posts.* FROM wp_posts WHERE ID IN  ( 367576 )",0,"SQLiV3"
"SELECT option_value FROM wp_options WHERE option_name  =  'options_location_address' LIMIT 1",0,"SQLiV3"
"SELECT option_value FROM wp_options WHERE option_name  =  '_options_contact_email' LIMIT 1",0,"SQLiV3"
"SELECT wp_posts.ID FROM wp_posts WHERE 1 = 1 AND wp_posts.post_type  =  'acf-field' AND   (  (  wp_posts.post_status  =  'publish'  )  )   AND wp_posts.post_name  =  'field_5f6c83ee379f0' ORDER BY wp_posts.menu_order ASC, wp_posts.post_title ASC LIMIT 0, 1",0,"SQLiV3"
"SELECT wp_posts.* FROM wp_posts WHERE ID IN  ( 367578 )",0,"SQLiV3"
"SELECT option_value FROM wp_options WHERE option_name  =  'options_contact_email' LIMIT 1",0,"SQLiV3"
"SELECT option_value FROM wp_options WHERE option_name  =  '_options_middle_button_text' LIMIT 1",0,"SQLiV3"
"SELECT wp_posts.ID FROM wp_posts WHERE 1 = 1 AND wp_posts.post_type  =  'acf-field' AND   (  (  wp_posts.post_status  =  'publish'  )  )   AND wp_posts.post_name  =  'field_6102e466912f5' ORDER BY wp_posts.menu_order ASC, wp_posts.post_title ASC LIMIT 0, 1",0,"SQLiV3"
"SELECT wp_posts.* FROM wp_posts WHERE ID IN  ( 367826 )",0,"SQLiV3"
"SELECT option_value FROM wp_options WHERE option_name  =  'options_middle_button_text' LIMIT 1",0,"SQLiV3"
"SELECT option_value FROM wp_options WHERE option_name  =  '_options_middle_button_link' LIMIT 1",0,"SQLiV3"
"SELECT wp_posts.ID FROM wp_posts WHERE 1 = 1 AND wp_posts.post_type  =  'acf-field' AND   (  (  wp_posts.post_status  =  'publish'  )  )   AND wp_posts.post_name  =  'field_6102e48f912f6' ORDER BY wp_posts.menu_order ASC, wp_posts.post_title ASC LIMIT 0, 1",0,"SQLiV3"
"SELECT wp_posts.* FROM wp_posts WHERE ID IN  ( 367827 )",0,"SQLiV3"
"SELECT option_value FROM wp_options WHERE option_name  =  'options_middle_button_link' LIMIT 1",0,"SQLiV3"
"SELECT option_value FROM wp_options WHERE option_name  =  '_options_footer_button_1_text' LIMIT 1",0,"SQLiV3"
"SELECT wp_posts.ID FROM wp_posts WHERE 1 = 1 AND wp_posts.post_type  =  'acf-field' AND   (  (  wp_posts.post_status  =  'publish'  )  )   AND wp_posts.post_name  =  'field_5f6c881b67715' ORDER BY wp_posts.menu_order ASC, wp_posts.post_title ASC LIMIT 0, 1",0,"SQLiV3"
"SELECT wp_posts.* FROM wp_posts WHERE ID IN  ( 367653 )",0,"SQLiV3"
"SELECT option_value FROM wp_options WHERE option_name  =  'options_footer_button_1_text' LIMIT 1",0,"SQLiV3"
"SELECT option_value FROM wp_options WHERE option_name  =  '_options_footer_button_1_link' LIMIT 1",0,"SQLiV3"
"SELECT wp_posts.ID FROM wp_posts WHERE 1 = 1 AND wp_posts.post_type  =  'acf-field' AND   (  (  wp_posts.post_status  =  'publish'  )  )   AND wp_posts.post_name  =  'field_5f6c883f67716' ORDER BY wp_posts.menu_order ASC, wp_posts.post_title ASC LIMIT 0, 1",0,"SQLiV3"
"SELECT wp_posts.* FROM wp_posts WHERE ID IN  ( 367654 )",0,"SQLiV3"
"SELECT option_value FROM wp_options WHERE option_name  =  'options_footer_button_1_link' LIMIT 1",0,"SQLiV3"
"SELECT option_value FROM wp_options WHERE option_name  =  '_options_footer_button_2_text' LIMIT 1",0,"SQLiV3"
"SELECT wp_posts.ID FROM wp_posts WHERE 1 = 1 AND wp_posts.post_type  =  'acf-field' AND   (  (  wp_posts.post_status  =  'publish'  )  )   AND wp_posts.post_name  =  'field_5f6c885367717' ORDER BY wp_posts.menu_order ASC, wp_posts.post_title ASC LIMIT 0, 1",0,"SQLiV3"
"SELECT wp_posts.* FROM wp_posts WHERE ID IN  ( 367655 )",0,"SQLiV3"
"SELECT option_value FROM wp_options WHERE option_name  =  'options_footer_button_2_text' LIMIT 1",0,"SQLiV3"
"SELECT option_value FROM wp_options WHERE option_name  =  '_options_footer_button_2_link' LIMIT 1",0,"SQLiV3"
"SELECT wp_posts.ID FROM wp_posts WHERE 1 = 1 AND wp_posts.post_type  =  'acf-field' AND   (  (  wp_posts.post_status  =  'publish'  )  )   AND wp_posts.post_name  =  'field_5f6c886067718' ORDER BY wp_posts.menu_order ASC, wp_posts.post_title ASC LIMIT 0, 1",0,"SQLiV3"
"SELECT wp_posts.* FROM wp_posts WHERE ID IN  ( 367656 )",0,"SQLiV3"
"SELECT option_value FROM wp_options WHERE option_name  =  'options_footer_button_2_link' LIMIT 1",0,"SQLiV3"
"SELECT option_value FROM wp_options WHERE option_name  =  '_options_footer_button_3_text' LIMIT 1",0,"SQLiV3"
"SELECT wp_posts.ID FROM wp_posts WHERE 1 = 1 AND wp_posts.post_type  =  'acf-field' AND   (  (  wp_posts.post_status  =  'publish'  )  )   AND wp_posts.post_name  =  'field_5f6c886d67719' ORDER BY wp_posts.menu_order ASC, wp_posts.post_title ASC LIMIT 0, 1",0,"SQLiV3"
"SELECT wp_posts.* FROM wp_posts WHERE ID IN  ( 367657 )",0,"SQLiV3"
"SELECT option_value FROM wp_options WHERE option_name  =  'options_footer_button_3_text' LIMIT 1",0,"SQLiV3"
"SELECT option_value FROM wp_options WHERE option_name  =  '_options_footer_button_3_link' LIMIT 1",0,"SQLiV3"
"SELECT wp_posts.ID FROM wp_posts WHERE 1 = 1 AND wp_posts.post_type  =  'acf-field' AND   (  (  wp_posts.post_status  =  'publish'  )  )   AND wp_posts.post_name  =  'field_5f6c887f6771a' ORDER BY wp_posts.menu_order ASC, wp_posts.post_title ASC LIMIT 0, 1",0,"SQLiV3"
"SELECT wp_posts.* FROM wp_posts WHERE ID IN  ( 367658 )",0,"SQLiV3"
"SELECT option_value FROM wp_options WHERE option_name  =  'options_footer_button_3_link' LIMIT 1",0,"SQLiV3"
"SELECT option_value FROM wp_options WHERE option_name  =  '_options_footer_button_4_text' LIMIT 1",0,"SQLiV3"
"SELECT wp_posts.ID FROM wp_posts WHERE 1 = 1 AND wp_posts.post_type  =  'acf-field' AND   (  (  wp_posts.post_status  =  'publish'  )  )   AND wp_posts.post_name  =  'field_5f6c888b6771b' ORDER BY wp_posts.menu_order ASC, wp_posts.post_title ASC LIMIT 0, 1",0,"SQLiV3"
"SELECT wp_posts.* FROM wp_posts WHERE ID IN  ( 367659 )",0,"SQLiV3"
"SELECT option_value FROM wp_options WHERE option_name  =  'options_footer_button_4_text' LIMIT 1",0,"SQLiV3"
"SELECT option_value FROM wp_options WHERE option_name  =  '_options_footer_button_4_link' LIMIT 1",0,"SQLiV3"
"SELECT wp_posts.ID FROM wp_posts WHERE 1 = 1 AND wp_posts.post_type  =  'acf-field' AND   (  (  wp_posts.post_status  =  'publish'  )  )   AND wp_posts.post_name  =  'field_5f6c88946771c' ORDER BY wp_posts.menu_order ASC, wp_posts.post_title ASC LIMIT 0, 1",0,"SQLiV3"
"SELECT wp_posts.* FROM wp_posts WHERE ID IN  ( 367660 )",0,"SQLiV3"
"SELECT option_value FROM wp_options WHERE option_name  =  'options_footer_button_4_link' LIMIT 1",0,"SQLiV3"
"SELECT option_value FROM wp_options WHERE option_name  =  '_options_footer_content' LIMIT 1",0,"SQLiV3"
"SELECT wp_posts.ID FROM wp_posts WHERE 1 = 1 AND wp_posts.post_type  =  'acf-field' AND   (  (  wp_posts.post_status  =  'publish'  )  )   AND wp_posts.post_name  =  'field_5f6c97aab4686' ORDER BY wp_posts.menu_order ASC, wp_posts.post_title ASC LIMIT 0, 1",0,"SQLiV3"
"SELECT wp_posts.* FROM wp_posts WHERE ID IN  ( 367661 )",0,"SQLiV3"
"SELECT option_value FROM wp_options WHERE option_name  =  'options_footer_content' LIMIT 1",0,"SQLiV3"
"SELECT option_value FROM wp_options WHERE option_name  =  '_options_footer_bottom_content' LIMIT 1",0,"SQLiV3"
"SELECT wp_posts.ID FROM wp_posts WHERE 1 = 1 AND wp_posts.post_type  =  'acf-field' AND   (  (  wp_posts.post_status  =  'publish'  )  )   AND wp_posts.post_name  =  'field_5f6c9a3c611fd' ORDER BY wp_posts.menu_order ASC, wp_posts.post_title ASC LIMIT 0, 1",0,"SQLiV3"
"SELECT wp_posts.* FROM wp_posts WHERE ID IN  ( 367662 )",0,"SQLiV3"
"SELECT option_value FROM wp_options WHERE option_name  =  'options_footer_bottom_content' LIMIT 1",0,"SQLiV3"
"SELECT t.*, tt.* FROM wp_terms AS t INNER JOIN wp_term_taxonomy AS tt ON t.term_id  =  tt.term_id WHERE t.term_id  =  716",0,"SQLiV3"
"SELECT tr.object_id FROM wp_term_relationships AS tr INNER JOIN wp_term_taxonomy AS tt ON tr.term_taxonomy_id  =  tt.term_taxonomy_id WHERE tt.taxonomy IN  ( 'nav_menu' )  AND tt.term_id IN  ( '716' )  ORDER BY tr.object_id ASC",0,"SQLiV3"
"SELECT wp_posts.* FROM wp_posts WHERE 1 = 1 AND wp_posts.ID IN  ( 28074 )  AND wp_posts.post_type  =  'nav_menu_item' AND   (  (  wp_posts.post_status  =  'publish'  )  )   ORDER BY wp_posts.menu_order ASC",0,"SQLiV3"
"SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN  ( 28074 )  ORDER BY meta_id ASC",0,"SQLiV3"
"SELECT ID, post_name, post_parent, post_type FROM wp_posts WHERE post_name IN  ( 'our-family' )  AND post_type IN  ( 'page','attachment' )",0,"SQLiV3"
"SELECT wp_posts.* FROM wp_posts WHERE 1 = 1 AND  ( wp_posts.ID  =  '181' )  AND wp_posts.post_type  =  'page' ORDER BY wp_posts.post_date DESC",0,"SQLiV3"
"SELECT option_value FROM wp_options WHERE option_name  =  'wpassetcleanup_post_type_load_exceptions' LIMIT 1",0,"SQLiV3"
"SELECT * FROM wp_posts WHERE ID  =  348623 LIMIT 1",0,"SQLiV3"
"SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN  ( 348623 )  ORDER BY meta_id ASC",0,"SQLiV3"
"SELECT * FROM wp_houzez_crm_viewed_listings WHERE listing_id  =  181 AND user_id  =  0",0,"SQLiV3"
"SELECT wp_posts.* FROM wp_posts WHERE 1 = 1 AND wp_posts.post_name IN  ( 'our-family-template' )  AND  (  0  =  1  )  AND wp_posts.post_type  =  'wp_template' AND   (  (  wp_posts.post_status  =  'publish'  )  )   GROUP BY wp_posts.ID ORDER BY wp_posts.post_date DESC",0,"SQLiV3"
"SELECT * FROM wp_posts WHERE  ( post_type  =  'page' AND post_status  =  'publish' )  AND post_parent  =  181 ORDER BY wp_posts.post_title ASC LIMIT 0,1",0,"SQLiV3"
"SELECT wp_posts.ID FROM wp_posts LEFT JOIN wp_postmeta ON  (  wp_posts.ID  =  wp_postmeta.post_id AND wp_postmeta.meta_key  =  'fave_agent_visible'  )  LEFT JOIN wp_postmeta AS mt1 ON  (  wp_posts.ID  =  mt1.post_id  )  WHERE 1 = 1 AND  (  wp_postmeta.post_id IS NULL OR  (  mt1.meta_key  =  'fave_agent_visible' AND CAST ( mt1.meta_value AS SIGNED )  ! =  '1'  )   )  AND wp_posts.post_type  =  'houzez_agent' AND   (  (  wp_posts.post_status  =  'publish'  )  )   GROUP BY wp_posts.ID ORDER BY wp_posts.post_date ASC LIMIT 0, 2",0,"SQLiV3"
"SELECT wp_posts.* FROM wp_posts WHERE ID IN  ( 28313,28341 )",0,"SQLiV3"
"SELECT t.*, tt.*, tr.object_id FROM wp_terms AS t INNER JOIN wp_term_taxonomy AS tt ON t.term_id  =  tt.term_id INNER JOIN wp_term_relationships AS tr ON tr.term_taxonomy_id  =  tt.term_taxonomy_id WHERE tt.taxonomy IN  ( 'agent_category', 'agent_city' )  AND tr.object_id IN  ( 28313, 28341 )  ORDER BY t.name ASC",0,"SQLiV3"
"SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN  ( 28313,28341 )  ORDER BY meta_id ASC",0,"SQLiV3"
"SELECT wp_posts.* FROM wp_posts LEFT JOIN wp_postmeta ON  (  wp_posts.ID  =  wp_postmeta.post_id AND wp_postmeta.meta_key  =  'fave_agent_visible'  )  LEFT JOIN wp_postmeta AS mt1 ON  (  wp_posts.ID  =  mt1.post_id  )  WHERE 1 = 1 AND wp_posts.ID NOT IN  ( 28313,28341 )  AND  (  wp_postmeta.post_id IS NULL OR  (  mt1.meta_key  =  'fave_agent_visible' AND CAST ( mt1.meta_value AS SIGNED )  ! =  '1'  )   )  AND wp_posts.post_type  =  'houzez_agent' AND   (  (  wp_posts.post_status  =  'publish'  )  )   GROUP BY wp_posts.ID ORDER BY wp_posts.post_title ASC",0,"SQLiV3"
"SELECT t.*, tt.*, tr.object_id FROM wp_terms AS t INNER JOIN wp_term_taxonomy AS tt ON t.term_id  =  tt.term_id INNER JOIN wp_term_relationships AS tr ON tr.term_taxonomy_id  =  tt.term_taxonomy_id WHERE tt.taxonomy IN  ( 'agent_category', 'agent_city' )  AND tr.object_id IN  ( 28446, 28587, 28591, 28618, 28621, 28633, 28636, 28691, 28696, 28699, 28707, 28710, 28728, 28733 )  ORDER BY t.name ASC",0,"SQLiV3"
"SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN  ( 28446,28587,28591,28618,28621,28633,28636,28691,28696,28699,28707,28710,28728,28733 )  ORDER BY meta_id ASC",0,"SQLiV3"
"SELECT * FROM wp_posts WHERE ID  =  28450 LIMIT 1",0,"SQLiV3"
"SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN  ( 28450 )  ORDER BY meta_id ASC",0,"SQLiV3"
"SELECT * FROM wp_posts WHERE ID  =  347696 LIMIT 1",0,"SQLiV3"
"SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN  ( 347696 )  ORDER BY meta_id ASC",0,"SQLiV3"
"SELECT * FROM wp_posts WHERE ID  =  28614 LIMIT 1",0,"SQLiV3"
"SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN  ( 28614 )  ORDER BY meta_id ASC",0,"SQLiV3"
"SELECT * FROM wp_posts WHERE ID  =  28620 LIMIT 1",0,"SQLiV3"
"SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN  ( 28620 )  ORDER BY meta_id ASC",0,"SQLiV3"
"SELECT * FROM wp_posts WHERE ID  =  347686 LIMIT 1",0,"SQLiV3"
"SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN  ( 347686 )  ORDER BY meta_id ASC",0,"SQLiV3"
"SELECT * FROM wp_posts WHERE ID  =  28635 LIMIT 1",0,"SQLiV3"
"SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN  ( 28635 )  ORDER BY meta_id ASC",0,"SQLiV3"
"SELECT * FROM wp_posts WHERE ID  =  28638 LIMIT 1",0,"SQLiV3"
"SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN  ( 28638 )  ORDER BY meta_id ASC",0,"SQLiV3"
"SELECT * FROM wp_posts WHERE ID  =  28694 LIMIT 1",0,"SQLiV3"
"SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN  ( 28694 )  ORDER BY meta_id ASC",0,"SQLiV3"
"SELECT * FROM wp_posts WHERE ID  =  347687 LIMIT 1",0,"SQLiV3"
"SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN  ( 347687 )  ORDER BY meta_id ASC",0,"SQLiV3"
"SELECT * FROM wp_posts WHERE ID  =  28705 LIMIT 1",0,"SQLiV3"
"SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN  ( 28705 )  ORDER BY meta_id ASC",0,"SQLiV3"
"SELECT * FROM wp_posts WHERE ID  =  347697 LIMIT 1",0,"SQLiV3"
"SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN  ( 347697 )  ORDER BY meta_id ASC",0,"SQLiV3"
"SELECT * FROM wp_posts WHERE ID  =  239190 LIMIT 1",0,"SQLiV3"
"SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN  ( 239190 )  ORDER BY meta_id ASC",0,"SQLiV3"
"SELECT * FROM wp_posts WHERE ID  =  28731 LIMIT 1",0,"SQLiV3"
"SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN  ( 28731 )  ORDER BY meta_id ASC",0,"SQLiV3"
"SELECT * FROM wp_posts WHERE ID  =  239189 LIMIT 1",0,"SQLiV3"
"SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN  ( 239189 )  ORDER BY meta_id ASC",0,"SQLiV3"
"SELECT option_value FROM wp_options WHERE option_name  =  '_options_number_of_support_family' LIMIT 1",0,"SQLiV3"
"SELECT wp_posts.ID FROM wp_posts WHERE 1 = 1 AND wp_posts.post_type  =  'acf-field' AND   (  (  wp_posts.post_status  =  'publish'  )  )   AND wp_posts.post_name  =  'field_5fbcf5ac6f5bc' ORDER BY wp_posts.menu_order ASC, wp_posts.post_title ASC LIMIT 0, 1",0,"SQLiV3"
"SELECT wp_posts.* FROM wp_posts WHERE ID IN  ( 367532 )",0,"SQLiV3"
"SELECT option_value FROM wp_options WHERE option_name  =  'options_number_of_support_family' LIMIT 1",0,"SQLiV3"
"SELECT t.*, tt.* FROM wp_terms AS t INNER JOIN wp_term_taxonomy AS tt ON t.term_id  =  tt.term_id WHERE tt.taxonomy IN  ( 'support_cat' )  AND t.slug IN  ( 'support-family' )",0,"SQLiV3"
"SELECT t.*, tt.* FROM wp_terms AS t INNER JOIN wp_term_taxonomy AS tt ON t.term_id  =  tt.term_id WHERE tt.taxonomy IN  ( 'support_cat' )  AND t.term_id IN  (  2637  )",0,"SQLiV3"
"SELECT wp_posts.* FROM wp_posts LEFT JOIN wp_term_relationships ON  ( wp_posts.ID  =  wp_term_relationships.object_id )  WHERE 1 = 1 AND  (  wp_term_relationships.term_taxonomy_id IN  ( 2637 )   )  AND wp_posts.post_type  =  'support_family' AND   (  (  wp_posts.post_status  =  'publish'  )  )   GROUP BY wp_posts.ID ORDER BY wp_posts.post_title ASC",0,"SQLiV3"
"SELECT t.*, tt.*, tr.object_id FROM wp_terms AS t INNER JOIN wp_term_taxonomy AS tt ON t.term_id  =  tt.term_id INNER JOIN wp_term_relationships AS tr ON tr.term_taxonomy_id  =  tt.term_taxonomy_id WHERE tt.taxonomy IN  ( 'support_cat' )  AND tr.object_id IN  ( 347681, 262330, 292419, 262334 )  ORDER BY t.name ASC",0,"SQLiV3"
"SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN  ( 347681,262330,292419,262334 )  ORDER BY meta_id ASC",0,"SQLiV3"
"SELECT wp_posts.ID FROM wp_posts WHERE 1 = 1 AND wp_posts.post_type  =  'acf-field' AND   (  (  wp_posts.post_status  =  'publish'  )  )   AND wp_posts.post_name  =  'field_5fbce94a85edc' ORDER BY wp_posts.menu_order ASC, wp_posts.post_title ASC LIMIT 0, 1",0,"SQLiV3"
"SELECT wp_posts.* FROM wp_posts WHERE ID IN  ( 367589 )",0,"SQLiV3"
"SELECT * FROM wp_posts WHERE ID  =  347682 LIMIT 1",0,"SQLiV3"
"SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN  ( 347682 )  ORDER BY meta_id ASC",0,"SQLiV3"
"SELECT * FROM wp_posts WHERE ID  =  262331 LIMIT 1",0,"SQLiV3"
"SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN  ( 262331 )  ORDER BY meta_id ASC",0,"SQLiV3"
"SELECT * FROM wp_posts WHERE ID  =  292420 LIMIT 1",0,"SQLiV3"
"SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN  ( 292420 )  ORDER BY meta_id ASC",0,"SQLiV3"
"SELECT * FROM wp_posts WHERE ID  =  262335 LIMIT 1",0,"SQLiV3"
"SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN  ( 262335 )  ORDER BY meta_id ASC",0,"SQLiV3"
"SELECT option_value FROM wp_options WHERE option_name  =  '_options_number_of_preferred_partners' LIMIT 1",0,"SQLiV3"
